Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Module,Target_Module
1309,475,modules/analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttribute.java,GreekLowerCaseFilter,CharTermAttribute,type,type,Contain,1,TRUE,35844,9942,analysis,analysis
293,198,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors/StandardQueryNodeProcessorPipeline.java,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/core/processors/QueryNodeProcessorPipeline.java,StandardQueryNodeProcessorPipeline,QueryNodeProcessorPipeline,type,type,Extend,1,TRUE,6247,4967,queryparser,queryparser
594,528,lucene/src/java/org/apache/lucene/index/SegmentReadState.java,lucene/src/java/org/apache/lucene/index/FieldInfos.java,SegmentReadState,FieldInfos,function,type,Use,1,TRUE,13590,11312,index,index
594,528,lucene/src/java/org/apache/lucene/index/SegmentReadState.java,lucene/src/java/org/apache/lucene/index/FieldInfos.java,SegmentReadState,FieldInfos,function,type,Parameter,2,TRUE,13590,11312,index,index
594,528,lucene/src/java/org/apache/lucene/index/SegmentReadState.java,lucene/src/java/org/apache/lucene/index/FieldInfos.java,SegmentReadState,FieldInfos,type,type,Contain,1,TRUE,13591,11312,index,index
705,882,lucene/src/java/org/apache/lucene/search/BoostAttribute.java,lucene/src/java/org/apache/lucene/util/AttributeSource.java,,AttributeSource,file,type,Import,1,FALSE,,21696,search,util
538,625,lucene/src/java/org/apache/lucene/index/FreqProxTermsWriter.java,lucene/src/java/org/apache/lucene/index/TermsHashPerField.java,flush,reset,function,function,Call,2,TRUE,11653,14380,index,index
538,625,lucene/src/java/org/apache/lucene/index/FreqProxTermsWriter.java,lucene/src/java/org/apache/lucene/index/TermsHashPerField.java,flush,shrinkHash,function,function,Call,2,TRUE,11653,14381,index,index
538,625,lucene/src/java/org/apache/lucene/index/FreqProxTermsWriter.java,lucene/src/java/org/apache/lucene/index/TermsHashPerField.java,flush,bytesHash,function,var,Use,1,TRUE,11653,14394,index,index
538,625,lucene/src/java/org/apache/lucene/index/FreqProxTermsWriter.java,lucene/src/java/org/apache/lucene/index/TermsHashPerField.java,flush,TermsHashPerField,function,type,Contain,1,TRUE,11653,14388,index,index
1413,1363,modules/analysis/common/src/java/org/apache/lucene/analysis/ru/RussianLightStemFilter.java,modules/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/KeywordMarkerFilter.java,,KeywordMarkerFilter,file,type,Import,1,FALSE,,36582,analysis,analysis
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,extractWeightedSpanTerms,PositionSpan,function,type,Call,5,TRUE,980,964,search,search
