Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Module,Target_Module
342,344,main/java/org/apache/commons/imaging/icc/IccProfileInfo.java,main/java/org/apache/commons/imaging/icc/IccTag.java,toString,length,function,var,Use,3.0,True,7362.0,7441.0,icc,icc
342,344,main/java/org/apache/commons/imaging/icc/IccProfileInfo.java,main/java/org/apache/commons/imaging/icc/IccTag.java,toString,IccTag,function,type,Use,3.0,True,7362.0,7432.0,icc,icc
342,344,main/java/org/apache/commons/imaging/icc/IccProfileInfo.java,main/java/org/apache/commons/imaging/icc/IccTag.java,IccProfileInfo,IccTag,function,type,Parameter,1.0,True,7355.0,7432.0,icc,icc
342,344,main/java/org/apache/commons/imaging/icc/IccProfileInfo.java,main/java/org/apache/commons/imaging/icc/IccTag.java,IccProfileInfo,IccTag,type,type,Contain,2.0,True,7363.0,7432.0,icc,icc
342,344,main/java/org/apache/commons/imaging/icc/IccProfileInfo.java,main/java/org/apache/commons/imaging/icc/IccTag.java,toString,IccTag,function,type,Contain,2.0,True,7362.0,7432.0,icc,icc
342,341,main/java/org/apache/commons/imaging/icc/IccProfileInfo.java,main/java/org/apache/commons/imaging/icc/IccConstants.java,issRGB,IEC,function,var,Use,4.0,True,7360.0,7352.0,icc,icc
342,341,main/java/org/apache/commons/imaging/icc/IccProfileInfo.java,main/java/org/apache/commons/imaging/icc/IccConstants.java,issRGB,IccConstants,function,type,Use,4.0,True,7360.0,7351.0,icc,icc
342,341,main/java/org/apache/commons/imaging/icc/IccProfileInfo.java,main/java/org/apache/commons/imaging/icc/IccConstants.java,issRGB,sRGB,function,var,Use,4.0,True,7360.0,7353.0,icc,icc
359,8,main/java/org/apache/commons/imaging/palette/Dithering.java,main/java/org/apache/commons/imaging/ImageWriteException.java,,ImageWriteException,file,type,Import,1.0,False,,218.0,palette,base
359,8,main/java/org/apache/commons/imaging/palette/Dithering.java,main/java/org/apache/commons/imaging/ImageWriteException.java,applyFloydSteinbergDithering,ImageWriteException,function,type,Throw,1.0,True,7634.0,218.0,palette,base
190,191,main/java/org/apache/commons/imaging/formats/pnm/PgmWriter.java,main/java/org/apache/commons/imaging/formats/pnm/PnmConstants.java,writeImage,PNM_SEPARATOR,function,var,Use,10.0,True,4108.0,4131.0,pnm,pnm
190,191,main/java/org/apache/commons/imaging/formats/pnm/PgmWriter.java,main/java/org/apache/commons/imaging/formats/pnm/PnmConstants.java,writeImage,PnmConstants,function,type,Use,10.0,True,4108.0,4123.0,pnm,pnm
190,191,main/java/org/apache/commons/imaging/formats/pnm/PgmWriter.java,main/java/org/apache/commons/imaging/formats/pnm/PnmConstants.java,writeImage,PNM_NEWLINE,function,var,Use,10.0,True,4108.0,4129.0,pnm,pnm
190,193,main/java/org/apache/commons/imaging/formats/pnm/PgmWriter.java,main/java/org/apache/commons/imaging/formats/pnm/PnmWriter.java,PgmWriter,PnmWriter,type,type,Implement,1.0,True,4109.0,4205.0,pnm,pnm
363,350,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/internal/Debug.java,groupColors,debug,function,function,Call,4.0,True,7692.0,7480.0,palette,internal
363,350,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/internal/Debug.java,process,debug,function,function,Call,4.0,True,7694.0,7480.0,palette,internal
363,350,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/internal/Debug.java,,Debug,file,type,Import,1.0,False,,7483.0,palette,internal
363,350,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/internal/Debug.java,groupColors,Debug,function,type,Use,4.0,True,7692.0,7483.0,palette,internal
363,350,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/internal/Debug.java,process,Debug,function,type,Use,4.0,True,7694.0,7483.0,palette,internal
95,100,main/java/org/apache/commons/imaging/formats/jpeg/JpegImageParser.java,main/java/org/apache/commons/imaging/formats/jpeg/decoder/JpegDecoder.java,getBufferedImage,JpegDecoder,function,type,Call,2.0,True,2283.0,2511.0,jpeg,jpeg
95,100,main/java/org/apache/commons/imaging/formats/jpeg/JpegImageParser.java,main/java/org/apache/commons/imaging/formats/jpeg/decoder/JpegDecoder.java,getBufferedImage,decode,function,function,Call,2.0,True,2283.0,2501.0,jpeg,jpeg
95,100,main/java/org/apache/commons/imaging/formats/jpeg/JpegImageParser.java,main/java/org/apache/commons/imaging/formats/jpeg/decoder/JpegDecoder.java,,JpegDecoder,file,type,Import,1.0,False,,2511.0,jpeg,jpeg
95,100,main/java/org/apache/commons/imaging/formats/jpeg/JpegImageParser.java,main/java/org/apache/commons/imaging/formats/jpeg/decoder/JpegDecoder.java,getBufferedImage,JpegDecoder,function,type,Create,1.0,True,2283.0,2511.0,jpeg,jpeg
95,100,main/java/org/apache/commons/imaging/formats/jpeg/JpegImageParser.java,main/java/org/apache/commons/imaging/formats/jpeg/decoder/JpegDecoder.java,getBufferedImage,JpegDecoder,function,type,Contain,1.0,True,2283.0,2511.0,jpeg,jpeg
363,354,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/palette/ColorCount.java,groupColors1,ColorCount,function,type,Call,1.0,True,7693.0,7532.0,palette,palette
363,354,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/palette/ColorCount.java,groupColors1,ColorCount,function,type,Use,7.0,True,7693.0,7532.0,palette,palette
363,354,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/palette/ColorCount.java,groupColors1,count,function,var,Use,7.0,True,7693.0,7536.0,palette,palette
363,354,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/palette/ColorCount.java,colorMap,ColorCount,var,type,Use,7.0,True,7702.0,7532.0,palette,palette
363,354,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/palette/ColorCount.java,result,ColorCount,var,type,Use,7.0,True,7714.0,7532.0,palette,palette
363,354,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/palette/ColorCount.java,process,argb,function,var,Use,7.0,True,7694.0,7534.0,palette,palette
363,354,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/palette/ColorCount.java,colorMap,ColorCount,var,type,Use,7.0,True,7702.0,7532.0,palette,palette
363,354,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/palette/ColorCount.java,colorCounts,ColorCount,var,type,Use,7.0,True,7699.0,7532.0,palette,palette
363,354,main/java/org/apache/commons/imaging/palette/MedianCutQuantizer.java,main/java/org/apache/commons/imaging/palette/ColorCount.java,groupColors1,ColorCount,function,type,Create,1.0,True,7693.0,7532.0,palette,palette
